sort,proddesc,batch,GL_reviewed,label_filename,label_completed(1=yes),URL,Link,Reference,publication_id,title,year,scale,north,south,east,west,series,authors
4376,1658,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_1658.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1658.htm,"Wells, J.D., 1963, Preliminary geologic map of the Eldorado Springs quadrangle, Boulder and Jefferson Counties, Colorado: U.S. Geological Survey, Miscellaneous Geologic Investigations Map I-383, scale 1:24,000.",1658,"Preliminary geologic map of the Eldorado Springs quadrangle, Boulder and Jefferson Counties, Colorado",1963,24000,40,39.875,-105.25,-105.375,Miscellaneous Geologic Investigations Map I-383,"Wells, J.D."
4377,21289,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_21289.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21289.htm,"Wells, J.D., 1967, Geology of the Eldorado Springs quadrangle, Boulder and Jefferson Counties, Colorado: U.S. Geological Survey, Bulletin 1221-D, scale 1:24,000.",21289,"Geology of the Eldorado Springs quadrangle, Boulder and Jefferson Counties, Colorado",1967,24000,40,39.875,-105.25,-105.375,Bulletin 1221-D,"Wells, J.D."
4380,2249,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_2249.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2249.htm,"West, W.S., and Blacet, P.M., 1971, Geologic map of the Lancaster quadrangle, Grant County, Wisconsin: U.S. Geological Survey, Geologic Quadrangle Map GQ-949, scale 1:24,000.",2249,"Geologic map of the Lancaster quadrangle, Grant County, Wisconsin",1971,24000,42.875,42.75,-90.625,-90.75,Geologic Quadrangle Map GQ-949,"West, W.S.; Blacet, P.M."
4381,530,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_530.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_530.htm,"West, W.S., and Heyl, A.V., 1985, Geologic map of the Hurricane quadrangle, Grant County, Wisconsin: U.S. Geological Survey, Geologic Quadrangle Map GQ-1582, scale 1:24,000.",530,"Geologic map of the Hurricane quadrangle, Grant County, Wisconsin",1985,24000,42.875,42.75,-90.75,-90.875,Geologic Quadrangle Map GQ-1582,"West, W.S.; Heyl, A.V."
4382,2259,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_2259.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2259.htm,"West, W.S., Whitlow, J.W., Brown, C.E., and Heyl, A.V., 1971, Geologic map of the Ellenboro quadrangle, Grant County, Wisconsin: U.S. Geological Survey, Geologic Quadrangle Map GQ-959, scale 1:24,000.",2259,"Geologic map of the Ellenboro quadrangle, Grant County, Wisconsin",1971,24000,42.875,42.75,-90.5,-90.625,Geologic Quadrangle Map GQ-959,"West, W.S.; Whitlow, J.W.; Brown, C.E.; Heyl, A.V."
4383,11640,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_11640.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_11640.htm,"Whetten, J.T., 1980, Preliminary bedrock geologic map of the Chiwaukum 4 NW quadrangle, Chiwaukum graben, Washington: U.S. Geological Survey, Open-File Report OF-80-456, scale 1:24,000.",11640,"Preliminary bedrock geologic map of the Chiwaukum 4 NW quadrangle, Chiwaukum graben, Washington",1980,24000,47.75,47.625,-120.625,-120.75,Open-File Report OF-80-456,"Whetten, J.T."
4384,11714,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_11714.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_11714.htm,"Whetten, J.T., 1980, Preliminary bedrock geologic map of the east half of the Chiwaukim[Chiwaukum] 4 SW quadrangle, Chiwaukim[Chiwaukum] graben, Washington: U.S. Geological Survey, Open-File Report OF-80-616, scale 1:24,000.",11714,"Preliminary bedrock geologic map of the east half of the Chiwaukum 4 SW quadrangle, Chiwaukum graben, Washington",1980,24000,47.625,47.5,-120.625,-120.75,Open-File Report OF-80-616,"Whetten, J.T."
4385,11748,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_11748.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_11748.htm,"Whetten, J.T., 1980, Preliminary bedrock map of the Chiwaukum 4 SE quadrangle, Chiwaukum graben, Washington: U.S. Geological Survey, Open-File Report OF-80-723, scale 1:24,000.",11748,"Preliminary bedrock map of the Chiwaukum 4 SE quadrangle, Chiwaukum graben, Washington",1980,24000,47.625,47.5,-120.5,-120.625,Open-File Report OF-80-723,"Whetten, J.T."
4386,11156,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_11156.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_11156.htm,"Whetten, J.T., Dethier, D.P., and Carroll, P.R., 1979, Preliminary geologic map of the Clear Lake NE quadrangle, Skagit County, Washington: U.S. Geological Survey, Open-File Report OF-79-1468, scale 1:24,000.",11156,"Preliminary geologic map of the Clear Lake NE quadrangle, Skagit County, Washington",1979,24000,48.5,48.375,-122,-122.125,Open-File Report OF-79-1468,"Whetten, J.T.; Dethier, D.P.; Carroll, P.R."
4387,11569,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_11569.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_11569.htm,"Whetten, J.T., Dethier, D.P., and Carroll, P.R., 1980, Preliminary geologic map of the Clear Lake NW quadrangle, Skagit County, Washington: U.S. Geological Survey, Open-File Report OF-80-247, scale 1:24,000.",11569,"Preliminary geologic map of the Clear Lake NW quadrangle, Skagit County, Washington",1980,24000,48.5,48.375,-122.125,-122.25,Open-File Report OF-80-247,"Whetten, J.T.; Dethier, D.P.; Carroll, P.R."
4388,3965,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_3965.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_3965.htm,"Whetten, J.T., and Laravie, J.A., 1976, Preliminary geologic map of the Chiwaukum 4 NE quadrangle, Chiwaukum graben, Washington: U.S. Geological Survey, Miscellaneous Field Studies Map MF-794, scale 1:24,000.",3965,"Preliminary geologic map of the Chiwaukum 4 NE quadrangle, Chiwaukum graben, Washington",1976,24000,47.75,47.625,-120.5,-120.625,Miscellaneous Field Studies Map MF-794,"Whetten, J.T.; Laravie, J.A."
4389,6726,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_6726.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_6726.htm,"Whetten, J.T., and Waitt, R.B., 1978, Preliminary geologic map of the Cashmere quadrangle, Chiwaukum Lowland, Washington: U.S. Geological Survey, Miscellaneous Field Studies Map MF-908, scale 1:24,000.",6726,"Preliminary geologic map of the Cashmere quadrangle, Chiwaukum Lowland, Washington",1978,24000,47.625,47.5,-120.375,-120.5,Miscellaneous Field Studies Map MF-908,"Whetten, J.T.; Waitt, R.B."
4390,6936,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_6936.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_6936.htm,"Whipple, J.W., and Bregman, M.L., 1981, Geologic map of the Rogers Pass quadrangle, Lewis and Clark County, Montana: U.S. Geological Survey, Miscellaneous Field Studies Map MF-1309, scale 1:24,000.",6936,"Geologic map of the Rogers Pass quadrangle, Lewis and Clark County, Montana",1981,24000,47.125,47,-112.25,-112.375,Miscellaneous Field Studies Map MF-1309,"Whipple, J.W.; Bregman, M.L."
4392,11744,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_11744.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_11744.htm,"Whitebread, D.H., and Sorensen, M.L., 1980, Preliminary geologic map of the Granite Mountain quadrangle (SE 1/4 Kyle Hot Springs quadrangle), Pershing County, Nevada: U.S. Geological Survey, Open-File Report OF-80-715, scale 1:24,000.",11744,"Preliminary geologic map of the Granite Mountain quadrangle (SE 1/4 Kyle Hot Springs quadrangle), Pershing County, Nevada",1980,24000,40.375,40.25,-117.75,-117.875,Open-File Report OF-80-715,"Whitebread, D.H.; Sorensen, M.L."
4393,14007,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_14007.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_14007.htm,"Whitebread, D.H., and Sorensen, M.L., 1983, Preliminary geologic map of the Kyle Hot Springs 7.5-minute quadrangle, Pershing County, Nevada: U.S. Geological Survey, Open-File Report OF-83-393, scale 1:24,000.",14007,"Preliminary geologic map of the Kyle Hot Springs 7.5-minute quadrangle, Pershing County, Nevada",1983,24000,40.5,40.375,-117.875,-118,Open-File Report OF-83-393,"Whitebread, D.H.; Sorensen, M.L."
4394,2857,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_2857.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2857.htm,"White, W.S., 1956, Geologic map of the Chassell quadrangle, Michigan: U.S. Geological Survey, Mineral Investigations Field Studies Map MF-43, scale 1:24,000.",2857,"Geologic map of the Chassell quadrangle, Michigan",1956,24000,47.125,47,-88.5,-88.625,Mineral Investigations Field Studies Map MF-43,"White, W.S."
4395,725,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_725.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_725.htm,"White, W.S., Cornwall, H.R., and Swanson, R.W., 1953, Bedrock geology of the Ahmeek quadrangle, Michigan: U.S. Geological Survey, Geologic Quadrangle Map GQ-27, scale 1:24,000.",725,"Bedrock geology of the Ahmeek quadrangle, Michigan",1953,24000,47.375,47.25,-88.375,-88.5,Geologic Quadrangle Map GQ-27,"White, W.S.; Cornwall, H.R.; Swanson, R.W."
4396,2919,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_2919.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2919.htm,"White, W.S., and Wright, J.C., 1956, Geologic map of the South Range quadrangle, Michigan: U.S. Geological Survey, Mineral Investigations Field Studies Map MF-48, scale 1:24,000.",2919,"Geologic map of the South Range quadrangle, Michigan",1956,24000,47.125,47,-88.625,-88.75,Mineral Investigations Field Studies Map MF-48,"White, W.S.; Wright, J.C."
4418,20832,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_20832.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_20832.htm,"Whitlow, J.W., and Brown, C.E., 1963, Geology of the Dubuque North quadrangle, Iowa - Wisconsin - Illinois: U.S. Geological Survey, Bulletin 1123-C, scale 1:24,000.",20832,"Geology of the Dubuque North quadrangle, Iowa - Wisconsin - Illinois",1963,24000,42.625,42.5,-90.625,-90.75,Bulletin 1123-C,"Whitlow, J.W.; Brown, C.E."
4419,957,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_957.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_957.htm,"Whitlow, J.W., and West, W.S., 1966, Geologic map of the Dickeyville quadrangle, Grant County, Wisconsin: U.S. Geological Survey, Geologic Quadrangle Map GQ-488, scale 1:24,000.",957,"Geologic map of the Dickeyville quadrangle, Grant County, Wisconsin",1966,24000,42.75,42.625,-90.5,-90.625,Geologic Quadrangle Map GQ-488,"Whitlow, J.W.; West, W.S."
4420,956,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_956.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_956.htm,"Whitlow, J.W., and West, W.S., 1966, Geologic map of the Kieler quadrangle, Grant County, Wisconsin and Jo Daviess County, Illinois: U.S. Geological Survey, Geologic Quadrangle Map GQ-487, scale 1:24,000.",956,"Geologic map of the Kieler quadrangle, Grant County, Wisconsin and Jo Daviess County, Illinois",1966,24000,42.625,42.5,-90.5,-90.625,Geologic Quadrangle Map GQ-487,"Whitlow, J.W.; West, W.S."
4421,20838,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_20838.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_20838.htm,"Whitlow, J.W., and West, W.S., 1966, Geology of the Potosi quadrangle, Grant County, Wisconsin, and Dubuque County, Iowa: U.S. Geological Survey, Bulletin 1123-I, scale 1:24,000.",20838,"Geology of the Potosi quadrangle, Grant County, Wisconsin, and Dubuque County, Iowa",1966,24000,42.75,42.625,-90.625,-90.75,Bulletin 1123-I,"Whitlow, J.W.; West, W.S."
4422,814,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_814.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_814.htm,"Whittington, C.L., and Ferm, J.C., 1965, Geology of the Oldtown quadrangle, Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-353, scale 1:24,000.",814,"Geology of the Oldtown quadrangle, Kentucky",1965,24000,38.5,38.375,-82.875,-83,Geologic Quadrangle Map GQ-353,"Whittington, C.L.; Ferm, J.C."
4423,1950,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_1950.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1950.htm,"Whittington, C.L., and Ferm, J.C., 1967, Geologic map of the Grayson quadrangle, Carter County, Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-640, scale 1:24,000.",1950,"Geologic map of the Grayson quadrangle, Carter County, Kentucky",1967,24000,38.375,38.25,-82.875,-83,Geologic Quadrangle Map GQ-640,"Whittington, C.L.; Ferm, J.C."
4424,19562,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_19562.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_19562.htm,"Wier, C.E., 1951, Geology and coal deposits of the Linton quadrangle Greene and Sullivan Counties, Indiana: U.S. Geological Survey, Coal Investigations Map C-9, scale 1:24,000.",19562,"Geology and coal deposits of the Linton quadrangle Greene and Sullivan Counties, Indiana",1951,24000,39.125,39,-87.125,-87.25,Coal Investigations Map C-9,"Wier, C.E."
4425,19569,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_19569.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_19569.htm,"Wier, C.E., 1954, Geology and coal deposits of the Hymera quadrangle, Sullivan County, Indiana: U.S. Geological Survey, Coal Investigations Map C-16, scale 1:24,000.",19569,"Geology and coal deposits of the Hymera quadrangle, Sullivan County, Indiana",1954,24000,39.25,39.125,-87.25,-87.375,Coal Investigations Map C-16,"Wier, C.E."
4426,9318,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_9318.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_9318.htm,"Wier, Karen, and Pavlides, Louis, 1985, Piedmont geology of the Spotsylvania quadrangle, Spotsylvania County, Virginia: U.S. Geological Survey, Miscellaneous Investigations Series Map I-1568, scale 1:24,000.",9318,"Piedmont geology of the Spotsylvania quadrangle, Spotsylvania County, Virginia",1985,24000,38.25,38.125,-77.5,-77.625,Miscellaneous Investigations Series Map I-1568,"Wier, Karen; Pavlides, Louis"
4427,21298,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_21298.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21298.htm,"Wier, K.L., 1967, Geology of the Kelso Junction quadrangle, Iron County, Michigan: U.S. Geological Survey, Bulletin 1226, scale 1:24,000.",21298,"Geology of the Kelso Junction quadrangle, Iron County, Michigan",1967,24000,46.25,46.125,-88.25,-88.375,Bulletin 1226,"Wier, K.L."
4428,1060,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_1060.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1060.htm,"Wigley, P.B., 1978, Geologic map of the Moorefield quadrangle, northeastern Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-1510, scale 1:24,000.",1060,"Geologic map of the Moorefield quadrangle, northeastern Kentucky",1978,24000,38.375,38.25,-83.875,-84,Geologic Quadrangle Map GQ-1510,"Wigley, P.B."
4430,20908,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_20908.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_20908.htm,"Williams, R.B., 1964, Bedrock geology of the Wickford quadrangle, Rhode Island: U.S. Geological Survey, Bulletin 1158-C, scale 1:24,000.",20908,"Bedrock geology of the Wickford quadrangle, Rhode Island",1964,24000,41.625,41.5,-71.375,-71.5,Bulletin 1158-C,"Williams, R.B."
4431,6784,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_6784.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_6784.htm,"Williams, V.S., 1978, Surficial geologic map of the Croton quadrangle, Campbell County, Wyoming: U.S. Geological Survey, Miscellaneous Field Studies Map MF-946, scale 1:24,000.",6784,"Surficial geologic map of the Croton quadrangle, Campbell County, Wyoming",1978,24000,44.625,44.5,-105.875,-106,Miscellaneous Field Studies Map MF-946,"Williams, V.S."
4432,6767,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_6767.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_6767.htm,"Williams, V.S., 1978, Surficial geologic map of the Fortin Draw quadrangle, Campbell County, Wyoming: U.S. Geological Survey, Miscellaneous Field Studies Map MF-929, scale 1:24,000.",6767,"Surficial geologic map of the Fortin Draw quadrangle, Campbell County, Wyoming",1978,24000,44.375,44.25,-105.25,-105.375,Miscellaneous Field Studies Map MF-929,"Williams, V.S."
4433,6785,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_6785.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_6785.htm,"Williams, V.S., 1978, Surficial geologic map of the Gillette East quadrangle, Campbell County, Wyoming: U.S. Geological Survey, Miscellaneous Field Studies Map MF-947, scale 1:24,000.",6785,"Surficial geologic map of the Gillette East quadrangle, Campbell County, Wyoming",1978,24000,44.375,44.25,-105.375,-105.5,Miscellaneous Field Studies Map MF-947,"Williams, V.S."
4434,6815,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_6815.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_6815.htm,"Williams, V.S., 1978, Surficial geologic map of the Gillette West quadrangle, Campbell County, Wyoming: U.S. Geological Survey, Miscellaneous Field Studies Map MF-977, scale 1:24,000.",6815,"Surficial geologic map of the Gillette West quadrangle, Campbell County, Wyoming",1978,24000,44.375,44.25,-105.5,-105.625,Miscellaneous Field Studies Map MF-977,"Williams, V.S."
4435,6786,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_6786.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_6786.htm,"Williams, V.S., 1978, Surficial geologic map of the Green Hill quadrangle, Campbell County, Wyoming: U.S. Geological Survey, Miscellaneous Field Studies Map MF-948, scale 1:24,000.",6786,"Surficial geologic map of the Green Hill quadrangle, Campbell County, Wyoming",1978,24000,44.5,44.375,-105.25,-105.375,Miscellaneous Field Studies Map MF-948,"Williams, V.S."
4436,6787,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_6787.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_6787.htm,"Williams, V.S., 1978, Surficial geologic map of the Larey Draw quadrangle, Campbell County, Wyoming: U.S. Geological Survey, Miscellaneous Field Studies Map MF-949, scale 1:24,000.",6787,"Surficial geologic map of the Larey Draw quadrangle, Campbell County, Wyoming",1978,24000,44.75,44.625,-105.875,-106,Miscellaneous Field Studies Map MF-949,"Williams, V.S."
4437,6788,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_6788.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_6788.htm,"Williams, V.S., 1978, Surficial geologic map of the Moyer Springs quadrangle, Campbell County, Wyoming: U.S. Geological Survey, Miscellaneous Field Studies Map MF-950, scale 1:24,000.",6788,"Surficial geologic map of the Moyer Springs quadrangle, Campbell County, Wyoming",1978,24000,44.5,44.375,-105.375,-105.5,Miscellaneous Field Studies Map MF-950,"Williams, V.S."
4438,6817,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_6817.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_6817.htm,"Williams, V.S., 1978, Surficial geologic map of the Oriva NW quadrangle, Campbell County, Wyoming: U.S. Geological Survey, Miscellaneous Field Studies Map MF-979, scale 1:24,000.",6817,"Surficial geologic map of the Oriva NW quadrangle, Campbell County, Wyoming",1978,24000,44.5,44.375,-105.625,-105.75,Miscellaneous Field Studies Map MF-979,"Williams, V.S."
4439,6789,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_6789.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_6789.htm,"Williams, V.S., 1978, Surficial geologic map of the Oriva quadrangle, Campbell County, Wyoming: U.S. Geological Survey, Miscellaneous Field Studies Map MF-951, scale 1:24,000.",6789,"Surficial geologic map of the Oriva quadrangle, Campbell County, Wyoming",1978,24000,44.375,44.25,-105.625,-105.75,Miscellaneous Field Studies Map MF-951,"Williams, V.S."
4440,6816,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_6816.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_6816.htm,"Williams, V.S., 1978, Surficial geologic map of the Rawhide School quadrangle, Campbell County, Wyoming: U.S. Geological Survey, Miscellaneous Field Studies Map MF-978, scale 1:24,000.",6816,"Surficial geologic map of the Rawhide School quadrangle, Campbell County, Wyoming",1978,24000,44.5,44.375,-105.5,-105.625,Miscellaneous Field Studies Map MF-978,"Williams, V.S."
4441,6833,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_6833.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_6833.htm,"Williams, V.S., 1978, Surficial geologic map of the Recluse quadrangle, Campbell County, Wyoming: U.S. Geological Survey, Miscellaneous Field Studies Map MF-988, scale 1:24,000.",6833,"Surficial geologic map of the Recluse quadrangle, Campbell County, Wyoming",1978,24000,44.75,44.625,-105.625,-105.75,Miscellaneous Field Studies Map MF-988,"Williams, V.S."
4442,6790,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_6790.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_6790.htm,"Williams, V.S., 1978, Surficial geologic map of the Spotted Horse quadrangle, Campbell County, Wyoming: U.S. Geological Survey, Miscellaneous Field Studies Map MF-952, scale 1:24,000.",6790,"Surficial geologic map of the Spotted Horse quadrangle, Campbell County, Wyoming",1978,24000,44.75,44.625,-105.75,-105.875,Miscellaneous Field Studies Map MF-952,"Williams, V.S."
4443,6791,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_6791.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_6791.htm,"Williams, V.S., 1978, Surficial geologic map of the Truman Draw quadrangle, Campbell County, Wyoming: U.S. Geological Survey, Miscellaneous Field Studies Map MF-953, scale 1:24,000.",6791,"Surficial geologic map of the Truman Draw quadrangle, Campbell County, Wyoming",1978,24000,44.625,44.5,-105.75,-105.875,Miscellaneous Field Studies Map MF-953,"Williams, V.S."
4444,6834,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_6834.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_6834.htm,"Williams, V.S., and McElwain, Paul, 1978, Surficial geologic map of the Wildcat quadrangle, Campbell County, Wyoming: U.S. Geological Survey, Miscellaneous Field Studies Map MF-989, scale 1:24,000.",6834,"Surficial geologic map of the Wildcat quadrangle, Campbell County, Wyoming",1978,24000,44.625,44.5,-105.625,-105.75,Miscellaneous Field Studies Map MF-989,"Williams, V.S.; McElwain, Paul"
4454,726,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_726.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_726.htm,"Wilshire, H.G., 1963, Geology of the Crutchfield quadrangle in Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-270, scale 1:24,000.",726,Geology of the Crutchfield quadrangle in Kentucky,1963,24000,36.625,36.5,-88.875,-89,Geologic Quadrangle Map GQ-270,"Wilshire, H.G."
4455,700,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_700.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_700.htm,"Wilshire, H.G., 1963, Geology of the Kirksey quadrangle, Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-246, scale 1:24,000.",700,"Geology of the Kirksey quadrangle, Kentucky",1963,24000,36.75,36.625,-88.375,-88.5,Geologic Quadrangle Map GQ-246,"Wilshire, H.G."
4456,774,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_774.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_774.htm,"Wilshire, H.G., 1964, Geology of the New Concord quadrangle and part of the Buchanan quadrangle, Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-313, scale 1:24,000.",774,"Geology of the New Concord quadrangle and part of the Buchanan quadrangle, Kentucky",1964,24000,36.625,36.5,-88.125,-88.25,Geologic Quadrangle Map GQ-313,"Wilshire, H.G."
4616,11847,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_11847.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_11847.htm,"Wilson, J.R., 1980, Preliminary geologic map of the Boyds quadrangle, Ferry and Stevens Counties, Washington: U.S. Geological Survey, Open-File Report OF-80-983, scale 1:24,000.",11847,"Preliminary geologic map of the Boyds quadrangle, Ferry and Stevens Counties, Washington",1980,24000,48.75,48.625,-118.125,-118.25,Open-File Report OF-80-983,"Wilson, J.R."
4617,12087,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_12087.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_12087.htm,"Wilson, J.R., 1981, Geologic map of the Bangs Mountain quadrangle, Ferry and Stevens Counties, Washington: U.S. Geological Survey, Open-File Report OF-81-581, scale 1:24,000.",12087,"Geologic map of the Bangs Mountain quadrangle, Ferry and Stevens Counties, Washington",1981,24000,48.625,48.5,-118.125,-118.25,Open-File Report OF-81-581,"Wilson, J.R."
4622,1123,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_1123.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1123.htm,"Windolph, J.F., 1987, Geologic map of the Amonate quadrangle, Buchanan and Tazewell Counties, Virginia, and McDowell County, West Virginia: U.S. Geological Survey, Geologic Quadrangle Map GQ-1597, scale 1:24,000.",1123,"Geologic map of the Amonate quadrangle, Buchanan and Tazewell Counties, Virginia, and McDowell County, West Virginia",1987,24000,37.25,37.125,-81.625,-81.75,Geologic Quadrangle Map GQ-1597,"Windolph, J.F."
4623,534,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_534.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_534.htm,"Windolph, J.F., Jr., 1987, Geologic map of the Big Chimney quadrangle, Kanawha County, West Virginia: U.S. Geological Survey, Geologic Quadrangle Map GQ-1612, scale 1:24,000.",534,"Geologic map of the Big Chimney quadrangle, Kanawha County, West Virginia",1987,24000,38.5,38.375,-81.5,-81.625,Geologic Quadrangle Map GQ-1612,"Windolph, J.F., Jr."
4625,1002,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_1002.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1002.htm,"Withington, C.F., 1955, Geology of the Paradox quadrangle, Colorado: U.S. Geological Survey, Geologic Quadrangle Map GQ-72, scale 1:24,000.",1002,"Geology of the Paradox quadrangle, Colorado",1955,24000,38.375,38.25,-108.875,-109,Geologic Quadrangle Map GQ-72,"Withington, C.F."
4626,2638,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_2638.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2638.htm,"Withington, C.F., 1955, Preliminary geologic map of the Paradox quadrangle, Colorado: U.S. Geological Survey, Mineral Investigations Field Studies Map MF-22, scale 1:24,000.",2638,"Preliminary geologic map of the Paradox quadrangle, Colorado",1955,24000,38.375,38.25,-108.875,-109,Mineral Investigations Field Studies Map MF-22,"Withington, C.F."
4627,3691,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_3691.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_3691.htm,"Withington, C.F., and Froelich, A.J., 1974, Preliminary geologic map of the Beltsville quadrangle, Prince Georges, Montgomery, and Howard Counties, Maryland: U.S. Geological Survey, Miscellaneous Field Studies Map MF-582, scale 1:24,000.",3691,"Preliminary geologic map of the Beltsville quadrangle, Prince Georges, Montgomery, and Howard Counties, Maryland",1974,24000,39.125,39,-76.875,-77,Miscellaneous Field Studies Map MF-582,"Withington, C.F.; Froelich, A.J."
